Regional ID,Field ID,Common Name,Date of Occurance,Date of Examination,State,County,City,Location Details,Latitude,Longitude,Type of Occurance,Initial Condition,Examiner,Initial Disposition,Sex,Age,Length,Length Units,Weight,Weight Units,Stranding Remarks,Material Disposition,Final Disposition Remarks,,
200005090,HSU-VM-2395,GRAY WHALE,5/12/00,5/13/00,CA,HUMBOLDT,,1 MILE SOUTH OF ENTRANCE TO HUMBOLDT BAY,4045,12415,UNKNOWN,MODERATE DECOMPOSITION,"P. GOLEY, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERISTY, ARCATA",LEFT AT SITE,M,ADULT,1110,CM,,,CARCASS BLOATED; 50% SKIN GONE,NO PARTS COLLECTED,,,
200005105,CDFG-GW-00-02,GRAY WHALE,5/16/00,5/16/00,CA,MENDOCINO,CLEONE,MACKERRICHER STATE PARK,,,UNKNOWN,MODERATE DECOMPOSITION,"C. TALBOT, CALIFORNIA DEPARTMENT OF FISH AND GAME, FORT BRAGG",SPECIMEN TO SCIENTIFIC COLLECTION,F,ADULT,1195,CM,,,,SKIN AND MUSCLE SAMPLES TO NMFS/SWFSC; BARNACLES; SEA LICE; BLUBBER TO CALIFORNIA MARINE MAMMAL CENTER; 2 PIECES OF BALEEN TRANSFERRED TO NATURE BY DESIGN ON 7-5-00 (DOC-4775-F/SWR); 1 PIECE BALEEN TRANSFERRED TO NORTH COAST INTERPRETIVE ASSOCIATION 8-2000 (DOC-4774-F/SWR),CALIFORNIA MARINE MAMMAL CENTER,,
200005126,HSU-VM-2396,GRAY WHALE,5/19/00,5/19/00,CA,HUMBOLDT,,PATRICKS POINT STATE PARK,4108,12410,UNKNOWN,MODERATE DECOMPOSITION,"P. GOLEY, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERSITY",LEFT AT SITE,M,ADULT,1145,CM,,,BLOATED; 20% OF SKIN ERODED,NO PARTS COLLECTED,,,
200005136,CMMC-C-121,GRAY WHALE,5/21/00,5/21/00,CA,MARIN,,"BLACK SAND BEACH, GOLDEN GATE NATIONAL RECREATION AREA",,,UNKNOWN,MODERATE DECOMPOSITION,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1365,CM,,,LOST MOST OF SKIN; BLOATED; PENIS PROLAPSED,BLUBBER; SKIN & BLOOD SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER,CALIFORNIA MARINE MAMMAL CENTER,,
200005138,MVZ-REJ-1661,GRAY WHALE,5/21/00,5/23/00,CA,MARIN,,"MCCLURE'S BEACH, POINT REYES NATIONAL SEASHORE",,,UNKNOWN,MODERATE DECOMPOSITION,"R. JONES, MUSEUM OF VERTEBRATE ZOOLOGY, UNIVERSITY OF CALIFORNIA, BERKELEY",SPECIMEN TO SCIENTIFIC COLLECTION,M,SUBADULT,1075,CM,,,SKIN MISSING; MANY SHARK BITES; EYE MISSING; BALEEN INTACT,"BLUBBER, BLOOD & VARIOUS TISSUE SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER; 9 RIBS & 7 VERTEBRAE SEIZED FROM PRIVATE CITIZENS BY POINT REYES NATIONAL SEASHORE ENFORCEMENT AT TOMALES POINT ON 3/3/04; 9 RIBS & 7 VERTEBRAE TRANSFERRED TO OREGON PARKS & RECREATION DEPARTMENT ON 6/22/05 (DOC-4934-F/SWR)",CALIFORNIA MARINE MAMMAL CENTER,,
200005143,CAS-RAB-4595,GRAY WHALE,5/22/00,5/22/00,CA,SAN MATEO,PACIFICA,NORTH OF FISHING PIER AND BELOW TRAILER PARK,,,UNKNOWN,MODERATE DECOMPOSITION,"R. BANDAR, CALIFORNIA ACADEMY OF SCIENCES, SAN FRANSISCO",SPECIMEN TO SCIENTIFIC COLLECTION,M,SUBADULT,1000,CM,,,ANIMAL NOT ROBUST;  NOT EMACIATED; NOT BLOATED; NO SKIN OR BALEEN,SKIN SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER & CALIFORNIA ACADEMY OF SCIENCES,CALIFORNIA MARINE MAMMAL CENTER,,
200005210,CMMC-C-124,HUMPBACK WHALE,5/28/00,5/29/00,CA,SAN MATEO,,"FIDDLER'S COVE, SOUTH OF PESCADERO STATE BEACH",,,VESSEL COLLISION,FRESH DEAD,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,F,ADULT,1196,CM,,,"ROBUST ANIMAL WITH GOOD BLUBBER THICKNESS; FRACTURED SKULL, UTERIC RUPTURE ; INTERABDOMINAL FETUS; ENLARGED MAMMARIES","BALEEN SECTIONS TO MOSS LANDING MARINE LABORATORIES; MUSEUM OF VERTEBRATE ZOOLOGY, UNIVERSITY OF CALIFORNIA, BERKELEY; LONG MARINE LABORATORY; CALIFORNIA ACADEMY OF SCIENCES; & CALIFORNIA MARINE MAMMAL CENTER (DOC-4794-F/SWR); BALEEN PIECE TRANSFERRED FROM CALIFORNIA MARINE MAMMAL CENTER TO TEXAS MARINE MAMMAL STRANDING NETWORK ON 9/26/00 (DOC-4789-F/SWR); BALEEN PIECE TRANSFERRED FROM LONG MARINE LABORATORY TO CHARDONNAY SAILING CHARTERS ON 3/29/03 (DOC-4862-F/SWR); EYEBALL TO UMBC; SKIN SAMPLE TO NMFS/SWFSC; BLUBBER SAMPLE TO NMFS/NWFSC; BALEEN PIECE TRANSFERRED FROM LONG MARINE LABORATORY TO ARKANSAS STATE UNIVERSITY ON 3/26/07 (DOC-4980-F/SWR); BALEEN PIECE TRANSFERRED FROM LONG MARINE LABORATORY TO SAVE THE WHALES ON 3/29/07 (DOC-5148-F/SWR)",CALIFORNIA MARINE MAMMAL CENTER,,
200005232,CMMC-C-125,GRAY WHALE,5/31/00,5/31/00,CA,CONTRA COSTA,RICHMOND,NORTH JETTY OF BATTERY BAY PROPERTY,,,UNKNOWN,MODERATE DECOMPOSITION,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1220,CM,,,SKIN SLOUGHING; BLOATED; BARNACLES PRESENT,BLUBBER; SKIN; FECAL SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER,CALIFORNIA MARINE MAMMAL CENTER,,
200005233,CMMC-C-126,GRAY WHALE,5/31/00,5/31/00,CA,CONTRA COSTA,RICHMOND,POINT ISABEL REGIONAL SHORELINE,,,UNKNOWN,MODERATE DECOMPOSITION,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1190,CM,,,SKIN INTACT; THIN; FLOATING WITH RIGHT SIDE UP,"STOMACH; BLUBBER; SKIN; BLOOD SAMPLES TO CALFIORNIA MARINE MAMMAL CENTER; EYE TO UMBC, DEPARTMENT BIOLOGICAL SCIENCES",CALIFORNIA MARINE MAMMAL CENTER,,
200006046,CMMC-C-127,GRAY WHALE,6/2/00,6/2/00,CA,MARIN,FORT BAKER,EAST FORT BAKER,,,UNKNOWN,MODERATE DECOMPOSITION,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,F,YEARLING,910,CM,,,CIRCULAR MARKS WHERE BARNACLES ONCE WERE,BLOOD SAMPLES TO LONG MARINE LABORATORY; BLUBBER SAMPLE TO CALIFORNIA ACADEMY OF SCIENCES; BLUBBER; MUSCLE; SKIN; LIVER; KIDNEY; URINE; FECES AND BLOOD SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER,CALIFORNIA MARINE MAMMAL CENTER,,
200006059,HSU-VM-2402,GRAY WHALE,6/3/00,6/5/00,CA,HUMBOLDT,,0.25 MILES SOUTH OF REDWOOD NATIONAL PARK,,,UNKNOWN,MODERATE DECOMPOSITION,"G. HOLM, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERSITY, ARCATA",LEFT AT SITE,U,ADULT,1200,CM,,,LEFT AT THE BASE OF THE CLIFF; INACCESSIBLE,NO PARTS COLLECTED,,,
200006121,HSU-VM-2397,GRAY WHALE,6/6/00,6/8/00,CA,HUMBOLDT,BEATRICE,"1.5  MILES NORTH OF TABLE BLUFF, SOUTH SPIT OF HUMBOLDT BAY",,,UNKNOWN,FRESH DEAD,"P. HOLAHAN, P. GOLEY, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERSITY, ARCATA",SPECIMEN TO SCIENTIFIC COLLECTION,U,ADULT,1290,CM,,,SOME SKIN SPLITS AND ABRASION; EMACIATED; BEGINNING TO BLOAT,SKIN & BLUBBER SAMPLES TO NWFSC/SWFSC,NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
200006197,CMMC-C-128,GRAY WHALE,6/16/00,6/16/00,CA,SAN MATEO,FOSTER CITY,"1 MILE NORTH OF SAN MATEO BRIDGE, NEAR HWY 92",,,UNKNOWN,FRESH DEAD,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1240,CM,,,RED FLUID DISCOLORING THE WATER AROUND MOUTH; FISHHOOK THROUGH RIGHT SIDE OF LIP,"BLUBBER; MUSCLE; SKIN; BLOOD; FECES AND BALEEN SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER; BALEEN PIECE TO SKYLINE COLLEGE, SAN BRUNO IN AUGUST 2000",CALIFORNIA MARINE MAMMAL CENTER,,
200006198,HSU-VM-2399,GRAY WHALE,6/16/00,6/16/00,CA,HUMBOLDT,EUREKA,"SOUTH SANDSPIT OF HUMBOLDT BAY, 1 MILE SOUTH OF SOUTH JETTY",4045,12415,UNKNOWN,MODERATE DECOMPOSITION,"P. HOLAHAN, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERSITY, ARCATA",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1140,CM,,,CARCASS TAGGED WITH YELLOW TAG #61 TO AID IN IDENTIFICATION OF RESTRANDING,SKIN SAMPLE TO NMFS/SWFSC,NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
200006199,HSU-VM-2400,GRAY WHALE,6/16/00,6/16/00,CA,HUMBOLDT,EUREKA,"SOUTH SANDSPIT OF HUMBOLDT BAY, 3.5  MILES SOUTH OF THE SOUTH JETTY",4045,12415,UNKNOWN,MODERATE DECOMPOSITION,"P. HOLAHAN, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERSITY, ARCATA",SPECIMEN TO SCIENTIFIC COLLECTION,U,ADULT,1280,CM,,,NO BALEEN PRESENT; VENTRAL SURFACE NOT EXPOSED; BLOATED; MAY BE SAME ANIMAL AS VM-2397; CARCASS TAGGED WITH YELLOW TAG #62 TO AID IN IDENTIFICATION OF RESTRANDING,SKIN SAMPLE TO NMFS/SWFSC,NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
200006211,HSU-VM-2398,GRAY WHALE,6/18/00,6/18/00,CA,HUMBOLDT,SAMOA,"NORTH SANDSPIT, 0.5 MILES NORTH OF NORTH JETTY",,,UNKNOWN,MODERATE DECOMPOSITION,"P. HOLAHAN, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERSITY, ARCATA",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1150,CM,,,99% SKIN GONE; BLOATED; LARGE SHARK BITES OFF DORSAL SURFACE; CARCASS TAGGED WITH YELLOW TAG # 60 TO AID IN IDENTIFICATION OF RESTRANDING,SKIN SAMPLE TO NMFS/SWFSC,"HUMBOLDT STATE UNIVERSITY, VERTEBRATE MUSEUM",,
200006253,MLML-MM-763,GRAY WHALE,6/24/00,6/27/00,CA,MONTEREY,FORT ORD,"FORT ORD, SOUTH OF STILLWELL HALL",,,UNKNOWN,MODERATE DECOMPOSITION,"K. RASMUSSEN, MOSS LANDING MARINE LABORATORIES, MOSS LANDING",SPECIMEN TO SCIENTIFIC COLLECTION,F,UNKNOWN,800,CM,,,WHALE WAS IN SURF SO ITS WAS DIFFICULT TO MEASURE AND SEX; LATERAL BLUBBER THICKNESS 3-3.5 CM; EMACIATED,SKIN AND BLUBBER TO MOSS LANDING MARINE LABORATORIES,MOSS LANDING MARINE LABORATORIES,,
200006286,,GRAY WHALE,6/28/00,6/28/00,CA,DEL NORTE,CRESCENT CITY,"1.5 MILES NORTH OF FOOTSTEPS ROCK, 1.5 MILES SOUTH OF DAMNATION CREEK",,,UNKNOWN,MODERATE DECOMPOSITION,"C. HOLM, REDWOOD NATIONAL PARK",LEFT AT SITE,M,ADULT,1400,CM,,,,NO PARTS COLLECTED,,,
200007019,CMMC-C-131,GRAY WHALE,7/1/00,7/5/00,CA,SOLANO,VALLEJO,"MARE ISLAND, SOUTH END",,,UNKNOWN,MODERATE DECOMPOSITION,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1140,CM,,,"SKIN MOSTLY MISSING OR PEELING; PROLAPSED PENIS, LEFT FOREFLIPPER BARELY ATTACHED",BLUBBER; SKIN & BALEEN SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER; BLUBBER & SKIN SAMPLES TO NMFS/SWFSC (DOC-4796-F/SWR),CALIFORNIA MARINE MAMMAL CENTER,,
200007146,CMMC-C-134,HUMPBACK WHALE,7/16/00,7/16/00,CA,SAN LUIS OBISPO,OCEANO,"OCEANO DUNES STATE VEHICULAR RECREATION AREA, BETWEEN GRAND & PIER AVENUES",,,UNKNOWN,MODERATE DECOMPOSITION,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, FORT CRONKHITE, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,F,SUBADULT,880,CM,,,,NA,CALIFORNIA MARINE MAMMAL CENTER,,
200007160,HSU-VM-2403,GRAY WHALE,7/17/00,7/18/00,CA,HUMBOLDT,,"3 MILES SOUTH OF ORICK, FRESHWATER LAGOON SANDSPIT",,,UNKNOWN,FRESH DEAD,"G. HOLM, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERSITY, ARCATA",LEFT AT SITE,U,ADULT,945,CM,,,BALEEN INTACT,NO PARTS COLLECTED,,,
200007162,MLML-MM-767,GRAY WHALE,7/18/00,7/18/00,CA,MONTEREY,BIG SUR,"1/2 MILE NORTH OF TORREY CANYON BRIDGE, HIGHWAY 7",,,UNKNOWN,MODERATE DECOMPOSITION,"S. WILKIN, M. TOPEROFF, MOSS LANDING MARINE LABS, MOSS LANDING",LEFT AT SITE,M,SUBADULT,270,IN,,,"ANIMAL ENTIRELY WHITE AND DISCOLORED; NO SKIN REMIANING; CURLED UP ON ROCKS AT HIGH TIDE LINE, LYING ON LEFT SIDE; DORSAL REGION NOT VISIBLE; TAIL FLUKES DRAPED OVER ROCKS AND DISTORTED; POSSIBLE 2-3 DEEP THROAT GROOVES; WHITE BALEEN; PECTORAL FIN SHAPE SKETCHED AND COMPARED WITH ID BOOKS, TENTATIVELY IDENTIFIED AS A GRAY WHALE",NO PARTS COLLECTED,,,
200008091,,UNIDENTIFIED WHALE,8/14/00,8/14/00,CA,CHANNEL ISLANDS,SANTA ROSA ISLAND,SANTA ROSA ISLAND,,,UNKNOWN,MODERATE DECOMPOSITION,"K. FAHY, SANTA BARBARA MUSEUM OF NATURAL HISTORY, REPORT RECEIVED VIA PHONE",LEFT AT SITE,U,UNKNOWN,480,IN,,,,NO PARTS COLLECTED,,,
200009008,,UNIDENTIFIED WHALE,9/2/00,9/2/00,CA,MARIN,SAUSALITO,1/2 MILE OFFSHORE,,,UNKNOWN,MODERATE DECOMPOSITION,REPORT RECEIVED VIA CALIFORNIA MARINE MAMMAL CENTER,LEFT AT SITE,U,UNKNOWN,,,,,CARCASS FLOATING OFFSHORE,NO PARTS COLLECTED,,,
200010008,MVZ-REJ-1681,HUMPBACK WHALE,10/2/00,10/2/00,CA,MARIN,,"CHIMNEY ROCK, FISH PIER BEACH, MIROUNGA COLONY BEACH, POINT REYES NATIONAL SEASHORE",,,UNKNOWN,MODERATE DECOMPOSITION,"R. JONES, MUSEUM OF VERTEBRATE ZOOLOGY, UNIVERSITY OF CALIFORNIA, BERKELEY",SPECIMEN TO SCIENTIFIC COLLECTION,M,PUP/CALF,760,CM,,,"RESPONDED BY PARK SERVICE AND MUSEUM OF VERTEBRATE ZOOLOGY; ESTIMATED 150-200 SHARK BITES, MEASURED 18"" ACROSS, SIDES, RIGHT LOWER JAW, LEADING EDGE BOTH FLIPPERS (SOLID BONE), OPENINGS TO THORAX VIA RIB CAGE (EXPOSED WHITE RIBS)","TISSUE SAMPLES TO MUSEUM OF VERTEBRATE ZOOLOGY; ECTOPARASITE SAMPLES, 1/2 METER CHUNK FROZEN, 3/4 METER RIGHT BALEEN RACK TO MUSUEM OF VERTEBRATE ZOOLOGY; OCTOBER 18 ANOTHER 18"" TO PARK SERVICE","MUSEUM OF VERTEBRATE ZOOLOGY, UC BERKELEY, BERKELEY",,
200010052,NMFS-KZP-0076,GRAY WHALE,10/6/00,10/6/00,CA,SAN DIEGO,CARDIFF-BY-THE-SEA,SAN ELIJO STATE BEACH,3301,11717,UNKNOWN,FRESH DEAD,"K. ROBERSTON, NATIONAL MARINE FISHERIES SERVICE, SOUTHWEST FISHERIES SCIENCES CENTER, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,M,SUBADULT,420,IN,,,VERY EMACIATED; BACKBONE AND RIBS SHOWING; NUMEROUS BARNACLES ON HEAD; NO SIGNS OF HUMAN INTERACTION; GENITALS PROTRUDING; LENGTH ESTIMATE WAS TAKEN FROM SHORE WHEN ANIMAL WAS IN WATER,SKIN& BLUBBER SAMPLES TO NMFS/SWFSC,NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
200011071,MLML-MM-852,HUMPBACK WHALE,11/18/00,11/19/00,CA,MONTEREY,MOSS LANDING,"MOSS LANDING BEACH, 100 METERS SOUTH OF MOSS LANDING MARINE LABORATORIES, SHORE LAB",,,FISHERY-RELATED,MODERATE DECOMPOSITION,"J. HARVEY, S. HANSEN, MOSS LANDING MARINE LABORATORIES, MOSS LANDING",SPECIMEN TO SCIENTIFIC COLLECTION,F,ADULT,462,IN,,,BROWN NYLON LINE WRAPPED AROUND CAUDAL PEDUNCLE; ABRASIONS ON FLIPPERS,SKELETON; BALEEN; LEFT EYE; BLUBBER/SKIN SAMPLE & STOMACH TO MOSS LANDING MARINE LABORATORIES; PIECE OF BALEEN TRANSFERRED TO MBNMS IN DECEMBER 2002 (DOC-4852-F/SWR),MOSS LANDING MARINE LABORATORIES,,
200012032,,GRAY WHALE,12/13/00,12/13/00,CA,ORANGE,,"SCOTCHMAN'S COVE, REEF POINT, CRYSTAL COVE STATE PARK",3333,11750,UNKNOWN,MODERATE DECOMPOSITION,"G. SCOTT, CALIFORNIA STATE PARKS, LAGUNA BEACH",LEFT AT SITE,U,UNKNOWN,216,IN,7000,LB,"3/4 OF SKIN REMOVED; SEVERAL SHARK BITES IN TAIL, FIN (LEFT SIDE), AND TAIL SHANK; NO BALEEN PRESENT; LARGE TISSUE MASS EMERGING FROM MOUTH; VERY THIN; BLOOD EMERGED FROM SEAGULL PECKS ON BODY",NO PARTS COLLECTED,,,
200101033,,GRAY WHALE,1/9/01,1/9/01,CA,SAN LUIS OBISPO,,"3 MILES OFFSHORE, MONTANA DE ORO STATE PARK",3520,12056,VESSEL COLLISION,ALIVE,"R. BURTON, MOSS LANDING MARINE LABS, MOSS LANDING",LEFT AT SITE,U,PUP/CALF,144,IN,,,ANIMAL FIRST SIGHTED AT 1005 THRASHING AT SURFACE; MAJOR INJURY TO CAUDAL PEDUNCLE; FLUKES COMPLETELY SEVERED; ANIMAL BLEEDING; LAST SIGHTING OCCURRED AT 1050; FINAL STATUS OF ANIMAL UNKNOWN,NA,,,
200102030,CMMC-C-139,GRAY WHALE,2/10/01,2/25/01,CA,SAN LUIS OBISPO,MORRO BAY,MORRO BAY HARBOR,,,UNKNOWN,ALIVE,"S. STOUT, CALIFORNIA MARINE MAMMAL CENTER, FORT CRONKHITE, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,U,UNKNOWN,204,IN,20,LB,ANIMAL FIRST SIGHTED ON 2/10 AT 1430 SWIMMING ALONE IN HARBOR; ANIMAL LAST SIGHTED ON 2/13 AT 0800 AND PRESUMED DEAD; CARCASS SURFACED IN HARBOR ON 2/25,TISSUE SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER,CALIFORNIA MARINE MAMMAL CENTER,,
200105020,MVZ-REJ-1694,GRAY WHALE,5/3/01,5/4/01,CA,SONOMA,,"MARKER 30; 1.5MILE SOUTH FORT ROSS ""DEVILS JUMP""",,,UNKNOWN,MODERATE DECOMPOSITION,"R. JONES, MUSEUM OF VERTEBRATE ZOOLOGY, UNIVERSITY OF CALIFORNIA, BERKELEY",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1120,CM,,,BLACK EPI-SKIN SLOUGHED; TONGUE SWOLLEN; STINKY,"BALEEN; BLUBBER AND SKIN SMAPLES TO UNIVERSITY OF CALIFORNIA, BERKELEY","MUSEUM OF VERTEBRATE ZOOLOGY, UC BERKELEY, BERKELEY",,
200106199,,GRAY WHALE,6/22/01,6/22/01,CA,SANTA BARBARA,,"1/4 MILE NORTH OF POINT PEDERNALES, VANDENBERG AIRFORCE BASE",,,UNKNOWN,MODERATE DECOMPOSITION,REPORT RECEIVED VIA E-MAIL,LEFT AT SITE,U,UNKNOWN,360,IN,,,SKIN 30% GONE; BALEEN HANGING OUT OF MOUTH; CARCASS BLOATED,NO PARTS COLLECTED,,,
200107156,,UNIDENTIFIED WHALE,7/28/01,7/28/01,CA,SAN DIEGO,SOLANA BEACH,10 MILES OFFSHORE,,,VESSEL COLLISION,ALIVE,REPORT RECEIVED VIA NEWSPAPER ARTICLE,LEFT AT SITE,U,UNKNOWN,,,,,ANIMAL'S SPOUT OBSERVED 30 YARDS OFF BOW PRIOR TO COLLISION; WHALE SURFACED 200 YARDS OFF PORT SIDE AND SWAM AWAY; NO BLOOD OBSERVED IN WATER,NO PARTS COLLECTED,,,
200107171,MLML-MM-901,HUMPBACK WHALE,7/30/01,7/30/01,CA,MONTEREY,,"1/4 MILE NORTH OF JADE COVE, SOUTH OF SAND DOLLAR  BEACH",,,UNKNOWN,MODERATE DECOMPOSITION,"T. CHANDLER, K. RASMUSSEN, MOSS LANDING MARINE LABORATORIES, MOSS LANDING",LEFT AT SITE,M,UNKNOWN,360,IN,,,INACCESSIBLE; DOWN A CLIFF; SKIN ON BODY STILL INTACT; STARTING TO LOSE SKIN ON PECTORAL FINS AND FLUKE,NO PARTS COLLECTED,,,
200108079,,UNIDENTIFIED WHALE,8/15/01,8/15/01,CA,CHANNEL ISLANDS,,OFFSHORE SAN CLEMENTE ISLAND,,,VESSEL COLLISION,ALIVE,"L.C.D.R. S. HIPFEL, UNITED STATES NAVY",LEFT AT SITE,U,UNKNOWN,,,,,NAVY VESSEL HIT WHALE,NO PARTS COLLECTED,,,
200108086,,UNIDENTIFIED BALAENOPTERID,8/16/01,8/16/01,CA,ORANGE,HUNTINGTON BEACH,"HUNTINGTON CITY BEACH, GOLDENWEST STREET AND PACIFIC COAST HIGHWAY",,,UNKNOWN,MODERATE DECOMPOSITION,"J. HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",BURIED,U,UNKNOWN,540,IN,,,CARCASS TENTATIVELY IDENTIFIED AS SEI WHALE OR FIN WHALE FROM EXAMINATION OF VIDEO; CARCASS BURIED BY CITY PERSONNEL PRIOR TO ARRIVAL OF SCIENTIFIC PERSONNEL,NO PARTS COLLECTED,,,
200108111,,UNIDENTIFIED WHALE,8/20/01,8/20/01,CA,CHANNEL ISLANDS,,25 MILES OFFSHORE SAN CLEMENTE ISLAND,,,VESSEL COLLISION,ALIVE,"S. HIPFEL, UNITED STATES NAVY",LEFT AT SITE,U,UNKNOWN,,,,,USS CHAMPLAIN CONDUCTING HELICOPTOR FLIGHT OPERATIONS; DIVING WHALE OBSERVED STARBOARD; VESSEL FELT A SHUTTER; BLOOD OBSERVED IN THE WATER; ANIMAL WAS NOT RESIGHTED,NA,,,
200108159,SWFSC-KZP-0088,FIN WHALE,8/29/01,8/20/01,CA,SAN DIEGO,SAN ONOFRE,SAN ONOFRE STATE BEACH,3222,11734,VESSEL COLLISION,MODERATE DECOMPOSITION,"K ROBERTSON, NMFS/SWFSC, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,F,SUBADULT,1440,CM,,,RESTRANDING; CARCASS ORIGINALLY DISCOVERED ON 08/21/01 FLOATING IN LOS ANGELES HARBOR; CARCASS TOWED OUT TO SEA BY USCG ON 08/22/01; LARGE PROPELLER-LIKE GASH IN GULAR REGION,"SKIN SAMPLE TO NMFS/SWFSC; LOWER LEFT JAW BONE TO J. SERPA, DOHENY STATE BEACH (DOC-4809-F/SWR)",NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
200110034,,UNIDENTIFIED BALAENOPTERID,10/10/01,10/10/01,CA,CHANNEL ISLANDS,SAN NICOLAS ISLAND,4 1/2 MILES SOUTH OF SAN NICOLAS ISLAND,,,VESSEL COLLISION,ALIVE,"J.W. BART, MATSON NAVIGATION COMPANY",LEFT AT SITE,U,UNKNOWN,600,IN,,,ANIMAL DIED FROM ITS INJURIES; ANIMAL INITIALLY SIGHTED WITH TWO OTHER WHALES PRIOR TO VESSEL COLLISION WITH FREIGHTER,NO PARTS COLLECTED,,,
200110040,,UNIDENTIFIED WHALE,10/14/01,10/14/01,CA,CHANNEL ISLANDS,SAN CLEMENTE ISLAND,"OFFSHORE, SOUTHWEST OF SAN CLEMENTE ISLAND",3241,11901,UNKNOWN,MODERATE DECOMPOSITION,"U.S.S. SIDES, U.S. NAVY, PERSONNEL",LEFT AT SITE,U,UNKNOWN,480,IN,,,,NO PARTS COLLECTED,,,
200110061,,MINKE WHALE,10/17/01,10/24/01,CA,MONTEREY,,"OFFSHORE GRANITE CANYON, FLOATING IN KELP BED",,,UNKNOWN,MODERATE DECOMPOSITION,"KRISTIN RASMUSSEN, CALIFORNIA MARINE MAMMAL CENTER, SAUSALITO",LEFT AT SITE,U,UNKNOWN,288,IN,,,CARCASS WASHED ASHORE AT GARRAPATA STATE BEACH ON 10/24/01,NO PARTS COLLECTED,,,
200112020,MVZ-REJ-1700,GRAY WHALE,12/11/01,12/11/01,CA,SAN FRANCISCO,SAN FRANCISCO,"PIER 96 TO TREASURE ISLAND, BETWEEN ALCATRAZ AND TREASURE ISLAND",,,UNKNOWN,MODERATE DECOMPOSITION,"R.E. JONES, MUSEUM OF VERTEBRATE ZOOLOGY, UNIVERSITY OF CALIFORNIA, BERKELEY",SPECIMEN TO SCIENTIFIC COLLECTION,F,UNKNOWN,450,IN,,,"STINKY; ""SENILE FEMALE""; EMACIATED; MANY HOLES ON VISIBLE SURFACES; POSSIBLE HAGFISH OPENINGS; FEW EXTERNAL CYAMUS OR SKIN BARNACLES; NO LICE IN HOLES; ANIMAL TOWED TO SEA PAST PILLAR POINT","SKIN/BLUBBER SAMPLE TO MUSEUM OF VERTEBRATE ZOOLOGY, UNIVERSITY OF CALIFORNIA, BERKELEY","MUSEUM OF VERTEBRATE ZOOLOGY, UC BERKELEY, BERKELEY",,
